HOUSE URL,PHOTO URLs,PRICE,FULL ADDRESS,STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE,LOT SIZE,HOUSE TYPE
https://www.zillow.com/homedetails/6322-S-109th-St-Omaha-NE-68137/75794880_zpid/,"https://photos.zillowstatic.com/fp/d0489b7f336252b1dc2ebc7f2091c3c7-p_e.jpg,https://photos.zillowstatic.com/fp/193f949382b2d37fca088244c5ad394d-p_e.jpg,https://photos.zillowstatic.com/fp/8f0b16c49f11aeb19c53702a6e6c2b05-p_e.jpg,https://photos.zillowstatic.com/fp/050e73265d1a6293b71bcd8c6e396272-p_e.jpg,https://photos.zillowstatic.com/fp/90376e0fd95275d7790e77380f95b001-p_e.jpg,https://photos.zillowstatic.com/fp/794c017027f1162d54c8937b053a8689-p_e.jpg,https://photos.zillowstatic.com/fp/591aff191e4e891180447e187557ebb5-p_e.jpg,https://photos.zillowstatic.com/fp/c445576ed3634cec25b0a649f6c34259-p_e.jpg,https://photos.zillowstatic.com/fp/ede33d043dac90e5829e8be9428b4665-p_e.jpg,https://photos.zillowstatic.com/fp/1dfdf1d097ac344410f438529d85c434-p_e.jpg,https://photos.zillowstatic.com/fp/522a16cf41ae6f8f32d71bf50a21e9c0-p_e.jpg,https://photos.zillowstatic.com/fp/f12a7ca0733e37c36c87397c68eeadc5-p_e.jpg,https://photos.zillowstatic.com/fp/a153c385bf2cbb73e705e22cabd3e4df-p_e.jpg,https://photos.zillowstatic.com/fp/427646e1d37b14259f7ac546a83e8808-p_e.jpg,https://photos.zillowstatic.com/fp/ff989924e51ab2b40d01912013018a24-p_e.jpg,https://photos.zillowstatic.com/fp/1dd38decf8115b4d54c711ab46ea76ed-p_e.jpg,https://photos.zillowstatic.com/fp/f98f8454b862f1ff255881dceb019f4e-p_e.jpg,https://photos.zillowstatic.com/fp/c3fe6047149553b042a994ddcdb5bf59-p_e.jpg,https://photos.zillowstatic.com/fp/a9d2d400d4a97c8bedbce2af3f253397-p_e.jpg,https://photos.zillowstatic.com/fp/37bb3c4abf9baaafdd2816105ce600ef-p_e.jpg","$229,500","6322 S 109th St, Omaha, NE 68137",6322 S 109th St,Omaha,NE,68137,3,3,2040,6900 sqft,SINGLE FAMILY
https://www.zillow.com/homedetails/12203-William-Cir-Omaha-NE-68144/75766793_zpid/,"https://photos.zillowstatic.com/fp/ade7ae6ee74bcc3a3677b353d11bcba9-p_e.jpg,https://photos.zillowstatic.com/fp/ec158288e530e82b10b63fea25b9fbdc-p_e.jpg,https://photos.zillowstatic.com/fp/9acc30e009051f7470e3b1c7755ecb2d-p_e.jpg,https://photos.zillowstatic.com/fp/3abefbe4eb71f450ca6d5a2df01b8061-p_e.jpg,https://photos.zillowstatic.com/fp/f87bf5664661807785a6c0aea2a14e01-p_e.jpg,https://photos.zillowstatic.com/fp/cd1f6b30fac30d0630cc163c5e255242-p_e.jpg,https://photos.zillowstatic.com/fp/744901c308ea990235c2e1491eb56200-p_e.jpg,https://photos.zillowstatic.com/fp/a1d7509d29e66a963f75184ff94f312e-p_e.jpg,https://photos.zillowstatic.com/fp/f7317cd9f783ec609d1f99949c0bcacc-p_e.jpg,https://photos.zillowstatic.com/fp/78ea413d9c528594c5d93aa633f131f0-p_e.jpg,https://photos.zillowstatic.com/fp/c159eda973063b707a60a722ea6554c3-p_e.jpg,https://photos.zillowstatic.com/fp/0e7d10811d0e2c80e3ad7769a5653939-p_e.jpg,https://photos.zillowstatic.com/fp/ab3050577cd706d99feda0b308de63de-p_e.jpg,https://photos.zillowstatic.com/fp/4e819060dee4d9544734d14e57ce7294-p_e.jpg,https://photos.zillowstatic.com/fp/1041d1f8c9adee3d85c4ecbf6e7b6dab-p_e.jpg,https://photos.zillowstatic.com/fp/f8ba123342f9df7f5270cd7d14fbf60a-p_e.jpg,https://photos.zillowstatic.com/fp/92aaacfda0f217434d8f9e06b520a067-p_e.jpg,https://photos.zillowstatic.com/fp/da4e53aefe93c9a21fdfa5ae53437bcc-p_e.jpg,https://photos.zillowstatic.com/fp/871618216900bfc9d7983b731c54b9f7-p_e.jpg,https://photos.zillowstatic.com/fp/a49221850eaadfcddc1636445d136a6b-p_e.jpg,https://photos.zillowstatic.com/fp/9bc5563b6872828d47e4ce177ea9d567-p_e.jpg,https://photos.zillowstatic.com/fp/3c7328cbf8e3baa948b6a5356f1320ea-p_e.jpg,https://photos.zillowstatic.com/fp/424b4cb2af0b8643c7e0cd620b50c43e-p_e.jpg,https://photos.zillowstatic.com/fp/5725afcfa1710c8e8ef4f265b134a033-p_e.jpg,https://photos.zillowstatic.com/fp/1a81982c509b63de556ee84073543a29-p_e.jpg","$315,000","12203 William Cir, Omaha, NE 68144",12203 William Cir,Omaha,NE,68144,3,3,2154,0.27999999999999997 acres,SINGLE FAMILY
https://www.zillow.com/homedetails/1501-Ridgewood-Ave-Omaha-NE-68124/75843558_zpid/,"https://photos.zillowstatic.com/fp/5f4bcb4c58ba63f010055e3670329e3f-p_e.jpg,https://photos.zillowstatic.com/fp/f88293ec794ee665f55c40532040bce6-p_e.jpg,https://photos.zillowstatic.com/fp/8578e5f383c3593980c534c803cea7a3-p_e.jpg,https://photos.zillowstatic.com/fp/1a1805cee11ce274e76126f971872941-p_e.jpg,https://photos.zillowstatic.com/fp/8da911adeb1414a656a55251dfac9782-p_e.jpg,https://photos.zillowstatic.com/fp/16bbe8879b7f5a113b20cd43d7c9c62e-p_e.jpg,https://photos.zillowstatic.com/fp/530ff7d35103647ac0c7dbf3b264b61b-p_e.jpg,https://photos.zillowstatic.com/fp/b942b86c35f6d3407edd5cdd2f90f081-p_e.jpg,https://photos.zillowstatic.com/fp/9c4ec92f2f41bc9fe3a26e0df6965c8c-p_e.jpg,https://photos.zillowstatic.com/fp/d861c4e0d71aaeaea4b64eb28317f7b6-p_e.jpg,https://photos.zillowstatic.com/fp/487dc028403285180418682b072962d4-p_e.jpg,https://photos.zillowstatic.com/fp/654946a9bbed4e5ae2be0139cea4c666-p_e.jpg,https://photos.zillowstatic.com/fp/a76147f867db7ac3e3a1d2ba6457e0bc-p_e.jpg,https://photos.zillowstatic.com/fp/e7ea36fde766ceb36e727ff5658dcff6-p_e.jpg,https://photos.zillowstatic.com/fp/93c0f36a1871ab5828a46eb1e9ad52ff-p_e.jpg,https://photos.zillowstatic.com/fp/9175025ce9ef2f7d5393c8f8f71ce263-p_e.jpg,https://photos.zillowstatic.com/fp/55fbe86333e73c30b13435016884f7e1-p_e.jpg,https://photos.zillowstatic.com/fp/8a36ad90eb11e867f061c0ab00e7bae6-p_e.jpg,https://photos.zillowstatic.com/fp/d8805513ec9c455601644cfc9d20afaf-p_e.jpg,https://photos.zillowstatic.com/fp/726f4684004b9efe8a740a67f5fe453b-p_e.jpg,https://photos.zillowstatic.com/fp/21f6fbd35d989b802006d89b7912a528-p_e.jpg,https://photos.zillowstatic.com/fp/a47606fd499a97b02fcbdf44ff435fe6-p_e.jpg,https://photos.zillowstatic.com/fp/d0ccdbaba4844ca279ed41233344e9ee-p_e.jpg,https://photos.zillowstatic.com/fp/9b6112df2769f6ac71fdd32e8bf3a743-p_e.jpg,https://photos.zillowstatic.com/fp/7c26e46684d66af1c2a477fec0bcdec8-p_e.jpg,https://photos.zillowstatic.com/fp/93e41963a5bf42fc8fca031f86cd1aef-p_e.jpg,https://photos.zillowstatic.com/fp/3bf5d0729af586be1dabfd3acb2c5bfa-p_e.jpg,https://photos.zillowstatic.com/fp/5c26e2ec52935055bef20210a39e3fa4-p_e.jpg,https://photos.zillowstatic.com/fp/45f3765a1507437f1c52f3372356628c-p_e.jpg,https://photos.zillowstatic.com/fp/7d15ba61a8b42128ae4f12a7bff8620f-p_e.jpg,https://photos.zillowstatic.com/fp/c1a22911699dfd9f7c3919a16e653e5f-p_e.jpg,https://photos.zillowstatic.com/fp/043cebc81655d515fca296feccca19f8-p_e.jpg,https://photos.zillowstatic.com/fp/298341d899b7710a237e99267e339dc7-p_e.jpg,https://photos.zillowstatic.com/fp/f71f9f62df3dbadefe24e7e3f0bab121-p_e.jpg","$500,000","1501 Ridgewood Ave, Omaha, NE 68124",1501 Ridgewood Ave,Omaha,NE,68124,4,3,2738,0.46005509641873277 acres,SINGLE FAMILY
https://www.zillow.com/homedetails/3519-Woodbine-Ave-Lincoln-NE-68506/6593185_zpid/,"https://photos.zillowstatic.com/fp/abf68e5c2db3b5e458d4853ff331d3d1-p_e.jpg,https://photos.zillowstatic.com/fp/5da6541370e963a567ab506604cb3e95-p_e.jpg,https://photos.zillowstatic.com/fp/4d21bae7cce3341e6cf858a002d3af69-p_e.jpg,https://photos.zillowstatic.com/fp/aaa295372031e0c601545b23e73c947b-p_e.jpg,https://photos.zillowstatic.com/fp/ab519547c33808c2b02269ff06fe53de-p_e.jpg,https://photos.zillowstatic.com/fp/fb8c3bee6fa70df3c03ff796ecc47933-p_e.jpg,https://photos.zillowstatic.com/fp/d7cab23d5b0925f9fc90c4da674d2f3a-p_e.jpg,https://photos.zillowstatic.com/fp/11277e013926058aa3484fccf1653753-p_e.jpg,https://photos.zillowstatic.com/fp/fde834f4ec9d0b5f78fd43dffe4cf156-p_e.jpg,https://photos.zillowstatic.com/fp/a7b4cbb5485f8769cf662164ef496189-p_e.jpg,https://photos.zillowstatic.com/fp/910353d39cac30b670d35144d341b303-p_e.jpg,https://photos.zillowstatic.com/fp/5052b1b40e773bba6654d48f9c881cf2-p_e.jpg,https://photos.zillowstatic.com/fp/bd4de93057c3400ab09b26294ad97168-p_e.jpg,https://photos.zillowstatic.com/fp/e35c0e20cb5d425a500a3b42c5aaf2c7-p_e.jpg,https://photos.zillowstatic.com/fp/90bc3cb609f4cecf492f925540d4ef15-p_e.jpg,https://photos.zillowstatic.com/fp/5fc9ec16df7d2404588f30e33b056ac5-p_e.jpg,https://photos.zillowstatic.com/fp/c314d6d7940b1123504bb7f75e053862-p_e.jpg,https://photos.zillowstatic.com/fp/7a9d4b9334dd4fb3ea69018f2d06f424-p_e.jpg,https://photos.zillowstatic.com/fp/3fa442afac8d9ee5d185fe9806266725-p_e.jpg,https://photos.zillowstatic.com/fp/f183f170310e2f2939381c42b6c23fc2-p_e.jpg,https://photos.zillowstatic.com/fp/eb904ec27b3b4b09c2af7832026dc913-p_e.jpg,https://photos.zillowstatic.com/fp/4aa4650c753286f8487e7797809bd9b9-p_e.jpg,https://photos.zillowstatic.com/fp/530116091f1ddb897947b71360cd280a-p_e.jpg,https://photos.zillowstatic.com/fp/72706f2df7c4606e42eea9ecc7022847-p_e.jpg,https://photos.zillowstatic.com/fp/32f947fed7aaab2eaceca1ddf873a0e9-p_e.jpg,https://photos.zillowstatic.com/fp/3eafc02c80d3eb30430391c8ad578668-p_e.jpg,https://photos.zillowstatic.com/fp/cb662c79566acb2f0fa7e978a0518c32-p_e.jpg,https://photos.zillowstatic.com/fp/c3fda5009cc290a8f85d30dfc80abc48-p_e.jpg,https://photos.zillowstatic.com/fp/d0fdd2a4db630233c2b04dc5b14e90ac-p_e.jpg,https://photos.zillowstatic.com/fp/248b2b78af760984b7d41730dfe41478-p_e.jpg,https://photos.zillowstatic.com/fp/5ef4ce1211a9ee0f81ca27a44ab097c5-p_e.jpg,https://photos.zillowstatic.com/fp/4bcf691a9a074e79ede553fdb5b0e9dd-p_e.jpg,https://photos.zillowstatic.com/fp/85d4442b2d017dd869ee17b2fde512cc-p_e.jpg,https://photos.zillowstatic.com/fp/2039b5a6e427a0149e721e2cf60d71a0-p_e.jpg,https://photos.zillowstatic.com/fp/842b6639e64272efa241dd0e4417d316-p_e.jpg,https://photos.zillowstatic.com/fp/78f16e2c852033ed183cab333f11790d-p_e.jpg,https://photos.zillowstatic.com/fp/76a5842e410d7bfcbc288682f2f30ee6-p_e.jpg,https://photos.zillowstatic.com/fp/c5bd6625c9bb7be21ec822271209ec4e-p_e.jpg,https://photos.zillowstatic.com/fp/78e346c0616fbcb2a2d4660c6a1f4f28-p_e.jpg,https://photos.zillowstatic.com/fp/2d6b6cbb4ce81786239feae345023e73-p_e.jpg,https://photos.zillowstatic.com/fp/fcf2e109b49733276b3f38a79e1044c6-p_e.jpg,https://photos.zillowstatic.com/fp/3836db94e71a7397593ba0e311a19330-p_e.jpg,https://photos.zillowstatic.com/fp/f12ac238495ea12b5ef87ca58d377ad4-p_e.jpg,https://photos.zillowstatic.com/fp/5cd35391d499d6ccfa66bf0fbc02889c-p_e.jpg,https://photos.zillowstatic.com/fp/6db9b8e5e883b768672c0a569467d685-p_e.jpg,https://photos.zillowstatic.com/fp/297034ca358e0f0f3ff0da82d9ee625c-p_e.jpg,https://photos.zillowstatic.com/fp/21cd623d2d1c733dacd9d903fd2034a3-p_e.jpg,https://photos.zillowstatic.com/fp/19dd26efcf02a1c8b81ae6c4563c1761-p_e.jpg,https://photos.zillowstatic.com/fp/edeabd39e406ba011fbf12048bce3477-p_e.jpg,https://photos.zillowstatic.com/fp/fd28cf50591e9488119ddb9125a742f7-p_e.jpg,https://photos.zillowstatic.com/fp/46e06d69c6ebf994197d279919710b85-p_e.jpg,https://photos.zillowstatic.com/fp/7dda078d823f5af543e81bc75db8dcf0-p_e.jpg,https://photos.zillowstatic.com/fp/8fbbd02c07e1851bfd6d1194e1cf1ce2-p_e.jpg,https://photos.zillowstatic.com/fp/34bad308184f81349f5c74508c88b1ac-p_e.jpg,https://photos.zillowstatic.com/fp/f50b5ca2c3c15f7bf334d88d53e895cd-p_e.jpg,https://photos.zillowstatic.com/fp/7051ebdfcde31651603741cefbf939ea-p_e.jpg,https://photos.zillowstatic.com/fp/cd7fee0d64be7293fbb685e487247362-p_e.jpg,https://photos.zillowstatic.com/fp/84f199452df9a3bf9e55729ecdfa8c7c-p_e.jpg,https://photos.zillowstatic.com/fp/039848b5ee041937c2e5b6d66a3080bd-p_e.jpg,https://photos.zillowstatic.com/fp/89dc1040fd218869bf6655cc049dbe8f-p_e.jpg,https://photos.zillowstatic.com/fp/57357e13bfb1d01cb5beeed67a828bc5-p_e.jpg,https://photos.zillowstatic.com/fp/4daa4a15c4a24999940ae5150c21f658-p_e.jpg,https://photos.zillowstatic.com/fp/faef201a2b1ed4ed5642d1e7544ec1ec-p_e.jpg,https://photos.zillowstatic.com/fp/91f2f47aa4c72d2efc669c05d6878029-p_e.jpg,https://photos.zillowstatic.com/fp/45ec860543b3216b08db303ac37bd09a-p_e.jpg","$309,000","3519 Woodbine Ave, Lincoln, NE 68506",3519 Woodbine Ave,Lincoln,NE,68506,4,3,1832,10454.4 sqft,SINGLE FAMILY
https://www.zillow.com/homedetails/6410-Oakridge-Dr-Lincoln-NE-68516/6597088_zpid/,"https://photos.zillowstatic.com/fp/324b159b29f2197463cef721ff08106a-p_e.jpg,https://photos.zillowstatic.com/fp/8fc9e2a56a4af0656309f08469a7664a-p_e.jpg,https://photos.zillowstatic.com/fp/512206d6153038558dcddcaf6f93fd78-p_e.jpg,https://photos.zillowstatic.com/fp/f1cfa05da7ca1d3d02bfcd47aba5301b-p_e.jpg,https://photos.zillowstatic.com/fp/ebcb75a25058d5670384ba05d59aed3f-p_e.jpg,https://photos.zillowstatic.com/fp/d45bccebf0de7270aa6ac8ba8a0276b2-p_e.jpg,https://photos.zillowstatic.com/fp/e7169ad6d02c46de62603fb40fa93ab4-p_e.jpg,https://photos.zillowstatic.com/fp/9f7b1ed393fb128547933d78b66ca7c6-p_e.jpg,https://photos.zillowstatic.com/fp/e9c46f061007c5d4bc931db173bee4a3-p_e.jpg,https://photos.zillowstatic.com/fp/6e0bff3e7cb1cefe03f0c7255876e9b6-p_e.jpg,https://photos.zillowstatic.com/fp/286dfe5b438ef1a7b3f735628c7aa032-p_e.jpg,https://photos.zillowstatic.com/fp/be5d9d1165ae0a88f239f91147c5e1d3-p_e.jpg,https://photos.zillowstatic.com/fp/28a1dc7c045e653250e5071b4e074d6d-p_e.jpg,https://photos.zillowstatic.com/fp/9b30b20510e8f6feee2ff066a34d13a8-p_e.jpg,https://photos.zillowstatic.com/fp/6e704622e6826f1c0951c07203fe3449-p_e.jpg,https://photos.zillowstatic.com/fp/95c1e17a21bcb31baba075828a11b410-p_e.jpg,https://photos.zillowstatic.com/fp/d8cdf5029a1e5999f92bdd87ef086e1c-p_e.jpg,https://photos.zillowstatic.com/fp/12babe15d597aa4f65be5f9742fab57e-p_e.jpg,https://photos.zillowstatic.com/fp/fe399957237568fa52d9a4b98b722f8b-p_e.jpg,https://photos.zillowstatic.com/fp/be8ffc8b0a782dc02e41453c253d3166-p_e.jpg,https://photos.zillowstatic.com/fp/4e5d00a72727b58ecae42c5fdd65b892-p_e.jpg,https://photos.zillowstatic.com/fp/cb7ab448131a84b12e3cdf383d274ddc-p_e.jpg,https://photos.zillowstatic.com/fp/b2c0ab8dc371af2925544daef4b87688-p_e.jpg,https://photos.zillowstatic.com/fp/45829f8aa6011310599c6413646a6048-p_e.jpg,https://photos.zillowstatic.com/fp/5c04d608cfd45927c686fa758c9b383d-p_e.jpg,https://photos.zillowstatic.com/fp/b67c7707ad55402299c00cb56143e212-p_e.jpg,https://photos.zillowstatic.com/fp/ff7bfdd1e9579a2073b73302afbd0b88-p_e.jpg,https://photos.zillowstatic.com/fp/661156390f18f61268b748de75fbb4fc-p_e.jpg,https://photos.zillowstatic.com/fp/56205e131c80a76062f0646efc8c08ee-p_e.jpg,https://photos.zillowstatic.com/fp/a15b47f599a643b1a2b59ea0ec73956b-p_e.jpg,https://photos.zillowstatic.com/fp/c4c90055df22688d011963e70a611145-p_e.jpg,https://photos.zillowstatic.com/fp/45182c0a0060b33f8c75fb542205b75a-p_e.jpg,https://photos.zillowstatic.com/fp/0874a9a8b9a5410e2e7d5f92772cb278-p_e.jpg,https://photos.zillowstatic.com/fp/5da89e99a4717c602c455c28ab2c6719-p_e.jpg,https://photos.zillowstatic.com/fp/ec840ef3ff82448aa237c628107cab4d-p_e.jpg","$359,999","6410 Oakridge Dr, Lincoln, NE 68516",6410 Oakridge Dr,Lincoln,NE,68516,4,3,2432,10454.4 sqft,SINGLE FAMILY
https://www.zillow.com/homedetails/517-S-56th-St-Omaha-NE-68106/75895843_zpid/,"https://photos.zillowstatic.com/fp/4bf335c653cef36f210eeafdfc5a1f31-p_e.jpg,https://photos.zillowstatic.com/fp/b63a910b686fa14570ccef9d6fb62baa-p_e.jpg,https://photos.zillowstatic.com/fp/7968dc00552871af33fcb74a63642ac2-p_e.jpg,https://photos.zillowstatic.com/fp/1fe66d124201b6c47978ab8dc8c7fe1a-p_e.jpg,https://photos.zillowstatic.com/fp/b526ccea7e10c0038d70b797a4564b57-p_e.jpg,https://photos.zillowstatic.com/fp/b0092157fc4990f5a1d467e36eada10a-p_e.jpg,https://photos.zillowstatic.com/fp/3dace548758e0733c2c9410c2e01a773-p_e.jpg,https://photos.zillowstatic.com/fp/9bc294201574d728304567c08012d469-p_e.jpg,https://photos.zillowstatic.com/fp/032e2dda7ee6e65408e0e57a0b323bab-p_e.jpg,https://photos.zillowstatic.com/fp/f528a74a730093b0f5b3b0d741391026-p_e.jpg,https://photos.zillowstatic.com/fp/d02044c908c9880bab17a23e5989c0de-p_e.jpg,https://photos.zillowstatic.com/fp/5383ce3800f012b14085cb02df5e0198-p_e.jpg,https://photos.zillowstatic.com/fp/cc205f3dcac672aba838a1a0824a6f40-p_e.jpg,https://photos.zillowstatic.com/fp/e0ea379d052de53bdd5427ce2c1fcf62-p_e.jpg,https://photos.zillowstatic.com/fp/1d9a2e5e6fb5794f61ebae1d89adc1c9-p_e.jpg,https://photos.zillowstatic.com/fp/a45fe570b9a74f4c2ad2dd34b53683fb-p_e.jpg,https://photos.zillowstatic.com/fp/47419395f5d8cfb0e0cae73f7d72921a-p_e.jpg,https://photos.zillowstatic.com/fp/8cde8370a78612bb98d2461a6addb3f5-p_e.jpg,https://photos.zillowstatic.com/fp/60709fbce18734b4fd7e8759e3255b64-p_e.jpg,https://photos.zillowstatic.com/fp/900fd942fc937e5719492bcb34babd9c-p_e.jpg,https://photos.zillowstatic.com/fp/efae6a8f152fa38d4624ce879807bcda-p_e.jpg,https://photos.zillowstatic.com/fp/cb44fea5fe70d4d531bbf99068c458e5-p_e.jpg,https://photos.zillowstatic.com/fp/d210cf403c3f07bac0bd8a3e70e067ee-p_e.jpg,https://photos.zillowstatic.com/fp/9090ae1d4938aa520353269e08b460d2-p_e.jpg,https://photos.zillowstatic.com/fp/261093cbe37f228c5e1d400fa8f3fedf-p_e.jpg,https://photos.zillowstatic.com/fp/a37e1a77bfd889e2bfaabade8ea2f8cf-p_e.jpg,https://photos.zillowstatic.com/fp/3355c527fda7899affded09c5f3f49eb-p_e.jpg,https://photos.zillowstatic.com/fp/c6d8a2a9bcff55ff92889d387f2e5eea-p_e.jpg,https://photos.zillowstatic.com/fp/8ea57925a030c1ff55b83a915cb386e6-p_e.jpg,https://photos.zillowstatic.com/fp/225d2f424e27a1a9071ec64c602f3924-p_e.jpg,https://photos.zillowstatic.com/fp/05f82db7767b42e74a8b85b50f747b3c-p_e.jpg,https://photos.zillowstatic.com/fp/7cdb3e789d26b9da8f00ce94479c1232-p_e.jpg,https://photos.zillowstatic.com/fp/e5de3b0ed409833e771b7ae56cd1d0d1-p_e.jpg,https://photos.zillowstatic.com/fp/f24cbd175d994077e4ee6cc18966b8a1-p_e.jpg,https://photos.zillowstatic.com/fp/bd8980cccddc167db2df078b83ab0de8-p_e.jpg,https://photos.zillowstatic.com/fp/27c92fbec9ecb06a50d1f83e54fc7689-p_e.jpg,https://photos.zillowstatic.com/fp/28a4bf39900519fb4507419f37cb5ac2-p_e.jpg,https://photos.zillowstatic.com/fp/a83576089257d75906ade61b3313f5cc-p_e.jpg,https://photos.zillowstatic.com/fp/c1e5c73b2065f4ea9ace627646bdf9e5-p_e.jpg,https://photos.zillowstatic.com/fp/4743a9fc048604f50daee1b6125cd65d-p_e.jpg,https://photos.zillowstatic.com/fp/104356a82b7f17b6773c8fecf5a9bafe-p_e.jpg,https://photos.zillowstatic.com/fp/2e0f80da6a9a1515e5a635d87d30bdb2-p_e.jpg,https://photos.zillowstatic.com/fp/39ee0c253b08d50265d7c6711e05bd32-p_e.jpg,https://photos.zillowstatic.com/fp/72a2242e6b5ea5f5f22d85f0d9346364-p_e.jpg,https://photos.zillowstatic.com/fp/cb6f6212b38316b0618cbbb638e011af-p_e.jpg,https://photos.zillowstatic.com/fp/2bb01502c7b9c0c6bb2198c8ec2870a0-p_e.jpg,https://photos.zillowstatic.com/fp/2625cb22dd6d0226ab19df10b042a59f-p_e.jpg,https://photos.zillowstatic.com/fp/fdfff59fd291961129558e7ee769a0f3-p_e.jpg,https://photos.zillowstatic.com/fp/2c77926f29fb4e674a831357de96f8e1-p_e.jpg,https://photos.zillowstatic.com/fp/5498ec7913dba4920a97cde7eebc9393-p_e.jpg,https://photos.zillowstatic.com/fp/534bb4cc4556d3bf753dd2499d57554a-p_e.jpg,https://photos.zillowstatic.com/fp/fd5e4242714925bcbc95e9ee0dd11c55-p_e.jpg,https://photos.zillowstatic.com/fp/21b76666f07dad7bf27b39ac437c8775-p_e.jpg,https://photos.zillowstatic.com/fp/d7a4d07155ff3eb47b5b7b324f915001-p_e.jpg","$375,000","517 S 56th St, Omaha, NE 68106",517 S 56th St,Omaha,NE,68106,3,2,1665,8712 sqft,SINGLE FAMILY
https://www.zillow.com/homedetails/2933-Starr-St-Lincoln-NE-68503/6612458_zpid/,"https://photos.zillowstatic.com/fp/ded2a85cbe5395d65c506279c71e636a-p_e.jpg,https://photos.zillowstatic.com/fp/f9e96ae81c15dad70bd8dea0e4c4aee0-p_e.jpg,https://photos.zillowstatic.com/fp/5c9494a2c2b076ffaaa13a4d9b4bc606-p_e.jpg,https://photos.zillowstatic.com/fp/9b88043ddca58564e059cb62855cd398-p_e.jpg,https://photos.zillowstatic.com/fp/b82eb550a540b4c60c98e8e3038c69e4-p_e.jpg,https://photos.zillowstatic.com/fp/5f2e57ab28fc669a65b94e6c1e0806ef-p_e.jpg,https://photos.zillowstatic.com/fp/8d7bac4f1b024678ca64c4b8658228cb-p_e.jpg,https://photos.zillowstatic.com/fp/591d725dd1b8ce275b879173215f6003-p_e.jpg,https://photos.zillowstatic.com/fp/d8df56f20c2032230326059b241fc69d-p_e.jpg,https://photos.zillowstatic.com/fp/35d1bd256e17b48bd0ec9342ac374efa-p_e.jpg,https://photos.zillowstatic.com/fp/b3689e3921f27451ca23d59917d35dcc-p_e.jpg,https://photos.zillowstatic.com/fp/3c5a740c4ded6ad938ebcf636bbeec94-p_e.jpg,https://photos.zillowstatic.com/fp/089d64d316a3ea3f8811ee21e52fe594-p_e.jpg,https://photos.zillowstatic.com/fp/9dbb5a41cddd0f8ed303517f2c6c43cc-p_e.jpg,https://photos.zillowstatic.com/fp/07fb81340bafef6913613a9565488bbe-p_e.jpg,https://photos.zillowstatic.com/fp/b26cdc9d71e6aa1016b721ee0f823bf0-p_e.jpg,https://photos.zillowstatic.com/fp/7d7a13b2381a5c038fb52dd02f1cdab4-p_e.jpg,https://photos.zillowstatic.com/fp/750eef9188516fe6b9f641898f7d3825-p_e.jpg,https://photos.zillowstatic.com/fp/cd65c6848542460d2e1d2f2f9d74cf93-p_e.jpg,https://photos.zillowstatic.com/fp/d458cbad23ac05cf7cce7a70abe2e9d4-p_e.jpg,https://photos.zillowstatic.com/fp/29165e8a325e83067f07ec9bd5510d99-p_e.jpg,https://photos.zillowstatic.com/fp/1bf30d1dc8dfaa06a78271e228e49364-p_e.jpg,https://photos.zillowstatic.com/fp/ffc1da82a9fe841a9b33d232768b9ecb-p_e.jpg,https://photos.zillowstatic.com/fp/c12dcf17c0cd18c3b279924b6248c779-p_e.jpg,https://photos.zillowstatic.com/fp/c74ec5b45e56d00405f78d319c04507d-p_e.jpg,https://photos.zillowstatic.com/fp/5c4107dba8b5017afc333a8d87937b69-p_e.jpg,https://photos.zillowstatic.com/fp/e2148617faf8e7693516497c91b5f18c-p_e.jpg,https://photos.zillowstatic.com/fp/39ff148874f4f8d98f8afc2d4ea78fd8-p_e.jpg,https://photos.zillowstatic.com/fp/faa47cb65176c01d13c82ad247a60ed4-p_e.jpg,https://photos.zillowstatic.com/fp/815bf84a84b26efb9a62895fcda5b03e-p_e.jpg,https://photos.zillowstatic.com/fp/aa6cd9f1c1cf3fb1584dff8bc954813c-p_e.jpg,https://photos.zillowstatic.com/fp/bcb1799c67aa0e9fb53781d99f4dbbbe-p_e.jpg,https://photos.zillowstatic.com/fp/d162579f6016ca96d3a965476d0cb5ef-p_e.jpg,https://photos.zillowstatic.com/fp/c69c09b0d27dbd859c9fe252e8ee04d7-p_e.jpg,https://photos.zillowstatic.com/fp/ff7c45d4942362984be6c654cee68575-p_e.jpg,https://photos.zillowstatic.com/fp/8a69576ca42b1009265b1f155260b3fd-p_e.jpg,https://photos.zillowstatic.com/fp/f4639392db2688e047f4e12ef901787a-p_e.jpg,https://photos.zillowstatic.com/fp/e795e6ca5e9b5e669088a6518574935a-p_e.jpg,https://photos.zillowstatic.com/fp/4dce02aa964e826ce1a57373485010d8-p_e.jpg,https://photos.zillowstatic.com/fp/b4203a7d9456e6eafb2f58f60dcafd64-p_e.jpg,https://photos.zillowstatic.com/fp/a156600ac5413008c5e6aaaf4b5ac91e-p_e.jpg,https://photos.zillowstatic.com/fp/4f6d645e9c05f7d5ceb1477fb0053929-p_e.jpg,https://photos.zillowstatic.com/fp/5a054321f23b77eda4523994516811e1-p_e.jpg","$180,000","2933 Starr St, Lincoln, NE 68503",2933 Starr St,Lincoln,NE,68503,3,2,1340,4356 sqft,SINGLE FAMILY
